Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches),Olympic Year
Armenia,ARM,Men,1973,172.3401335,170.7501046,173.9172904,67.85044625984253,67.22445062992125,68.47137417322836,1992
Australia,AUS,Men,1973,178.3780816,177.8651472,178.9143684,70.22759118110235,70.025648503937,70.43872771653544,1992
Austria,AUT,Men,1973,177.8299418,176.31008490000002,179.3332956,70.01178811023622,69.4134192519685,70.60365968503937,1992
Azerbaijan,AZE,Men,1973,172.0194768,170.7277786,173.2749219,67.72420346456693,67.21566086614173,68.21847318897638,1992
Bahamas,BHS,Men,1973,172.3333032,167.4681469,177.2311674,67.84775716535432,65.9323412992126,69.77605015748031,1992
Bahrain,BHR,Men,1973,168.6771307,166.93149,170.4585128,66.40831917322835,65.7210590551181,67.10965070866142,1992
Bangladesh,BGD,Men,1973,164.05025969999997,163.09335900000002,164.9816607,64.58671641732282,64.20998385826772,64.95340972440944,1992
Barbados,BRB,Men,1973,175.6074781,173.9775433,177.25718840000002,69.13680240157481,68.49509578740158,69.7862946456693,1992
Belarus,BLR,Men,1973,177.6477907,172.5239118,182.7753915,69.94007507874015,67.92279992125984,71.9588155511811,1992
Belgium,BEL,Men,1973,178.9278886,178.1974509,179.6589102,70.44405062992125,70.15647673228347,70.73185440944881,1992
Belize,BLZ,Men,1973,168.5904021,166.5755878,170.6182761,66.37417405511812,65.58094007874016,67.17254964566929,1992
Benin,BEN,Men,1973,170.7167632,169.3872054,172.0698916,67.21132409448819,66.68787614173229,67.74405181102362,1992
Bermuda,BMU,Men,1973,172.2929684,167.5417951,177.2208478,67.83187732283464,65.96133665354331,69.77198732283465,1992
Bhutan,BTN,Men,1973,163.917178,162.5182979,165.31421459999999,64.5343220472441,63.9835818503937,65.08433645669291,1992
Bolivia,BOL,Men,1973,166.1843139,163.5570869,168.90124680000002,65.42689523622047,64.3925538976378,66.49655385826773,1992
Bosnia and Herzegovina,BIH,Men,1973,180.77209580000002,179.21877759999998,182.3350601,71.17011645669292,70.5585738582677,71.78545673228346,1992
Botswana,BWA,Men,1973,172.958394,171.78237109999998,174.114596,68.09385590551182,67.63085476377952,68.54905354330708,1992
Brazil,BRA,Men,1973,171.2012605,170.5602932,171.84103330000002,67.40207106299212,67.14972173228345,67.65395011811025,1992
Brunei Darussalam,BRN,Men,1973,163.82715869999998,159.0013311,168.6761186,64.49888137795274,62.5989492519685,66.40792070866141,1992
Bulgaria,BGR,Men,1973,177.7745054,172.83530190000002,182.7145446,69.98996275590551,68.04539444881891,71.93486007874016,1992
Burkina Faso,BFA,Men,1973,171.42102130000004,169.8742116,172.94723180000003,67.48859106299214,66.87961086614173,68.08946133858268,1992
Burundi,BDI,Men,1973,168.74332900000002,163.93550080000003,173.6116471,66.434381496063,64.5415357480315,68.35104216535433,1992
Cabo Verde,CPV,Men,1973,174.1338143,172.5006644,175.7539861,68.55661980314962,67.9136474015748,69.19448271653543,1992
Cambodia,KHM,Men,1973,162.5461825,161.0399118,164.0680063,63.99456003937007,63.401540078740155,64.59370326771653,1992
Cameroon,CMR,Men,1973,171.3490519,169.9790998,172.7642977,67.46025665354331,66.92090543307087,68.01744003937007,1992
Canada,CAN,Men,1973,176.8272464,175.97169780000002,177.67962260000002,69.61702614173228,69.28019598425198,69.95260732283465,1992
Central African Republic,CAF,Men,1973,169.38996840000001,166.80571750000001,171.9594573,66.68896393700788,65.67154232283465,67.70057374015748,1992
Chad,TCD,Men,1973,173.045711,170.5647316,175.6002506,68.12823267716536,67.15146913385826,69.13395692913386,1992
Chile,CHL,Men,1973,170.39430249999998,169.474231,171.3212146,67.08437106299212,66.72213818897637,67.44929708661417,1992
China,CHN,Men,1973,168.9619689,168.58261069999998,169.3446479,66.5204601968504,66.37110657480314,66.67112122047244,1992
China (Hong Kong SAR),HKG,Men,1973,170.1361053,168.436929,171.7988353,66.98271862204724,66.31375157480315,67.63733673228347,1992
Colombia,COL,Men,1973,168.5509875,167.73318840000002,169.3728176,66.35865649606299,66.0366883464567,66.6822116535433,1992
Comoros,COM,Men,1973,166.83561269999998,165.31294640000002,168.3742118,65.68331208661417,65.08383716535434,66.28905976377953,1992
Congo,COG,Men,1973,170.45330230000002,168.77513249999998,172.20341430000002,67.10759933070867,66.4469025590551,67.79661980314961,1992
Cook Islands,COK,Men,1973,175.2909918,173.6319692,176.9440298,69.01220149606299,68.35904299212598,69.66300385826771,1992
Costa Rica,CRI,Men,1973,168.9987706,167.4369677,170.543638,66.5349490551181,65.92006602362204,67.14316456692913,1992
Cote d'Ivoire,CIV,Men,1973,169.99162719999998,168.85868119999998,171.1394346,66.92583748031495,66.47979574803149,67.37773015748031,1992
Croatia,HRV,Men,1973,179.0527051,177.8487524,180.2661611,70.49319098425197,70.01919385826771,70.97092956692913,1992
Cuba,CUB,Men,1973,171.16130180000002,169.8853546,172.45327780000002,67.38633929133859,66.88399787401575,67.89499125984253,1992
Cyprus,CYP,Men,1973,173.98267959999998,170.82316709999998,177.1114718,68.4971179527559,67.25321539370078,69.72892590551182,1992
Czech Republic,CZE,Men,1973,179.6044321,178.7809618,180.42392560000002,70.71040633858267,70.38620543307087,71.03304157480315,1992
Denmark,DNK,Men,1973,180.6209133,180.00506380000002,181.2401612,71.11059578740158,70.86813535433072,71.35439417322834,1992
Djibouti,DJI,Men,1973,168.6961814,163.865161,173.50704109999998,66.4158194488189,64.51384291338583,68.30985870078739,1992
Dominica,DMA,Men,1973,175.1999264,173.4496804,176.934946,68.97634897637795,68.28727574803149,69.65942755905512,1992
Dominican Republic,DOM,Men,1973,170.9830711,169.4834142,172.502511,67.31616972440945,66.72575362204724,67.91437440944881,1992
DR Congo,COD,Men,1973,169.737341,167.1603225,172.35190559999998,66.8257248031496,65.81115059055118,67.85508094488188,1992
Ecuador,ECU,Men,1973,165.8263015,164.42368009999998,167.21114780000002,65.28594547244094,64.73373232283464,65.83116055118111,1992
Egypt,EGY,Men,1973,170.5421694,169.76852759999997,171.28484699999998,67.14258637795275,66.83800299212596,67.43497913385826,1992
El Salvador,SLV,Men,1973,168.747553,166.0665411,171.4355199,66.43604448818898,65.38052799212598,67.49429917322834,1992
Equatorial Guinea,GNQ,Men,1973,170.0301384,164.9381445,175.3423775,66.94099937007874,64.93627736220472,69.03243208661416,1992
Eritrea,ERI,Men,1973,169.72125880000002,168.5793998,170.8697272,66.81939322834646,66.36984244094488,67.27154614173229,1992
Estonia,EST,Men,1973,180.660378,180.0930527,181.2167106,71.12613307086615,70.9027766535433,71.3451616535433,1992
Ethiopia,ETH,Men,1973,168.7854725,167.42906269999997,170.1435434,66.45097342519685,65.91695381889762,66.98564700787401,1992
Fiji,FJI,Men,1973,174.7589545,173.8235089,175.6799618,68.80273799212598,68.43445232283464,69.16533929133858,1992
Finland,FIN,Men,1973,179.5508331,179.128623,179.9595435,70.68930437007874,70.52307992125985,70.85021397637794,1992
France,FRA,Men,1973,177.6121395,176.6724629,178.5723447,69.92603917322835,69.55608775590551,70.30407271653543,1992
French Polynesia,PYF,Men,1973,176.07668600000002,174.53107450000002,177.60290849999998,69.32152992125985,68.71302145669291,69.92240492125984,1992
Gabon,GAB,Men,1973,170.8451561,168.2665359,173.5175641,67.26187248031496,66.24666767716536,68.31400161417322,1992
Gambia,GMB,Men,1973,168.2013361,166.46810380000002,169.9700907,66.22099846456692,65.5386235433071,66.91735854330707,1992
Georgia,GEO,Men,1973,175.1464866,173.58599990000002,176.71188840000002,68.95530968503937,68.34094484251969,69.57160960629922,1992
Germany,DEU,Men,1973,179.1243509,178.5507559,179.7005532,70.52139799212598,70.29557318897638,70.74824929133858,1992
Ghana,GHA,Men,1973,170.3939999,169.3524189,171.3914006,67.08425192913386,66.67418066929135,67.47692937007874,1992
Greece,GRC,Men,1973,176.7178953,175.55767590000002,177.8908466,69.57397452755906,69.11719523622048,70.03576637795275,1992
Greenland,GRL,Men,1973,172.53459619999998,170.97933380000003,174.10832150000002,67.92700637795275,67.31469834645671,68.54658326771654,1992
Grenada,GRD,Men,1973,175.8949595,174.1476167,177.65084209999998,69.2499840551181,68.56205381889764,69.94127641732283,1992
Guatemala,GTM,Men,1973,163.7276362,161.7348156,165.73204909999998,64.45969929133858,63.6751242519685,65.24883822834644,1992
Guinea,GIN,Men,1973,170.7197812,168.3693863,173.1371697,67.21251228346456,66.28715996062992,68.16424003937007,1992
Guinea Bissau,GNB,Men,1973,170.6359264,165.88554580000002,175.3294017,67.17949858267716,65.30927000000001,69.02732350393701,1992
Guyana,GUY,Men,1973,169.95944450000002,168.3552167,171.525881,66.91316712598426,66.28158137795276,67.52987440944882,1992
Haiti,HTI,Men,1973,172.2212383,167.3900316,177.1261897,67.80363712598425,65.90158724409449,69.7347203543307,1992
Honduras,HND,Men,1973,167.2159419,164.5565108,169.816105,65.83304799212598,64.78602787401576,66.8567342519685,1992
Hungary,HUN,Men,1973,176.7968483,175.4401104,178.1986581,69.60505838582677,69.07090960629921,70.15695200787401,1992
Iceland,ISL,Men,1973,181.3625366,179.7552794,182.9756883,71.40257346456693,70.76979503937008,72.03767255905512,1992
India,IND,Men,1973,164.8712889,164.3923949,165.3439741,64.90995625984252,64.72141531496062,65.09605279527558,1992
Indonesia,IDN,Men,1973,162.7188004,161.9745631,163.4424745,64.06251984251968,63.76951303149607,64.34743090551181,1992
Iran,IRN,Men,1973,172.07687669999999,171.61270480000002,172.5550869,67.7468018503937,67.56405700787403,67.93507358267716,1992
Iraq,IRQ,Men,1973,171.13442849999998,166.30896909999998,175.83756330000003,67.3757592519685,65.47597208661416,69.22738712598427,1992
Ireland,IRL,Men,1973,177.4657706,176.5908186,178.3612489,69.86841362204724,69.52394433070866,70.22096413385826,1992
Israel,ISR,Men,1973,175.63846230000001,174.67979530000002,176.5912513,69.14900090551181,68.77157295275592,69.52411468503938,1992
Italy,ITA,Men,1973,176.0657528,175.4631385,176.67617040000002,69.31722551181103,69.07997578740158,69.55754740157481,1992
Jamaica,JAM,Men,1973,174.53910109999998,173.4134805,175.6309546,68.71618153543307,68.27302381889763,69.14604511811024,1992
Japan,JPN,Men,1973,171.3218716,171.0423611,171.6041534,67.4495557480315,67.33951224409448,67.56069031496062,1992
Jordan,JOR,Men,1973,171.9853416,170.9510774,173.02755390000002,67.71076440944881,67.30357377952755,68.12108421259843,1992
Kazakhstan,KAZ,Men,1973,171.69937230000002,166.7343114,176.5841366,67.59817807086615,65.64342968503937,69.52131362204724,1992
Kenya,KEN,Men,1973,172.1036729,169.0667375,175.1008145,67.75735153543307,66.56170767716534,68.93732854330709,1992
Kiribati,KIR,Men,1973,169.97399280000002,168.697852,171.27279740000003,66.91889480314961,66.41647716535434,67.4302351968504,1992
Kuwait,KWT,Men,1973,172.3081299,171.47065940000002,173.1367853,67.83784641732284,67.50813362204725,68.1640887007874,1992
Kyrgyzstan,KGZ,Men,1973,170.860966,169.2914614,172.4938697,67.26809685039369,66.65018165354331,67.91097232283465,1992
Lao PDR,LAO,Men,1973,160.318427,158.9033028,161.7322258,63.117490944881894,62.56035543307087,63.674104645669296,1992
Latvia,LVA,Men,1973,179.8130021,178.21130290000002,181.4397917,70.79252051181102,70.16193027559056,71.43298885826772,1992
Lebanon,LBN,Men,1973,174.48746169999998,172.9252054,176.02893600000002,68.69585106299212,68.08078952755906,69.30273070866143,1992
Lesotho,LSO,Men,1973,168.09235259999997,166.93841709999998,169.2527483,66.17809157480313,65.72378625984251,66.63494027559055,1992
Liberia,LBR,Men,1973,165.85153799999998,164.6040372,167.0668316,65.29588110236219,64.8047390551181,65.7743431496063,1992
Libya,LBY,Men,1973,173.82068569999998,172.2463342,175.360765,68.43334082677164,67.8135174015748,69.0396712598425,1992
Lithuania,LTU,Men,1973,178.6110033,177.6297715,179.6391481,70.31929263779527,69.93298090551181,70.72407405511811,1992
Luxembourg,LUX,Men,1973,177.9028291,176.2782213,179.5978175,70.04048389763778,69.40087452755905,70.70780216535432,1992
Macedonia (TFYR),MKD,Men,1973,177.855907,172.876957,182.74290530000002,70.02201062992125,68.06179409448819,71.94602570866142,1992
Madagascar,MDG,Men,1973,165.0790871,162.5089006,167.647663,64.99176657480315,63.979882125984254,66.00301692913385,1992
Malawi,MWI,Men,1973,165.2846341,163.7682269,166.75999960000001,65.07269059055118,64.47567988188976,65.6535431496063,1992
Malaysia,MYS,Men,1973,166.79814869999998,166.1648881,167.4358102,65.66856248031495,65.41924728346457,65.91961031496062,1992
Maldives,MDV,Men,1973,164.3591759,162.8243376,165.8831267,64.70833696850393,64.10406992125985,65.30831759842519,1992
Mali,MLI,Men,1973,173.3056534,170.74552309999999,175.879771,68.23057220472441,67.22264688976377,69.24400433070866,1992
Malta,MLT,Men,1973,171.56729199999998,169.07404269999998,174.02973169999999,67.5461779527559,66.56458374015747,68.5156424015748,1992
Marshall Islands,MHL,Men,1973,165.6029275,164.00604730000003,167.231174,65.1980029527559,64.56930996062994,65.83904488188976,1992
Mauritania,MRT,Men,1973,168.6265131,166.0727363,171.2767246,66.38839098425197,65.3829670472441,67.43178133858268,1992
Mauritius,MUS,Men,1973,169.9988287,169.08190459999997,170.9239754,66.92867271653543,66.56767897637795,67.29290370078739,1992
Mexico,MEX,Men,1973,167.3351245,166.76634199999998,167.9185664,65.87997027559055,65.6560401574803,66.10967181102362,1992
Micronesia (Federated States of),FSM,Men,1973,169.39955519999998,168.1189156,170.65457030000002,66.69273826771652,66.1885494488189,67.1868387007874,1992
Moldova,MDA,Men,1973,174.3615427,172.7916866,175.95541799999998,68.64627665354331,68.02822307086613,69.27378661417322,1992
Mongolia,MNG,Men,1973,168.484506,167.56900190000002,169.38730669999998,66.33248267716536,65.972047992126,66.68791602362204,1992
Montenegro,MNE,Men,1973,177.8169507,172.831902,182.7913592,70.00667350393701,68.04405590551181,71.96510204724409,1992
Morocco,MAR,Men,1973,171.08845530000002,166.3321706,175.80736869999998,67.35765956692914,65.48510653543308,69.21549948818897,1992
Mozambique,MOZ,Men,1973,166.6750156,165.0487594,168.310878,65.62008488188977,64.97982653543306,66.2641251968504,1992
Myanmar,MMR,Men,1973,164.20193600000002,162.9984683,165.38666940000002,64.646431496063,64.17262531496064,65.11286196850395,1992
Namibia,NAM,Men,1973,170.37899219999997,168.9890104,171.82520780000002,67.07834338582676,66.53110645669291,67.64771960629922,1992
Nauru,NRU,Men,1973,168.77436530000003,167.9101004,169.64142080000002,66.44660051181103,66.10633874015748,66.7879609448819,1992
Nepal,NPL,Men,1973,162.3546596,161.26711530000003,163.456946,63.91915732283464,63.49099027559056,64.35312834645669,1992
Netherlands,NLD,Men,1973,182.3605231,181.5245972,183.2252797,71.79548153543307,71.4663768503937,72.13593688976377,1992
New Zealand,NZL,Men,1973,177.5915545,176.99810459999998,178.20460730000002,69.91793484251968,69.68429314960629,70.15929421259844,1992
Nicaragua,NIC,Men,1973,166.9673854,164.3039014,169.6032605,65.73519110236221,64.68657535433071,66.77293720472441,1992
Niger,NER,Men,1973,171.5071689,169.86788330000002,173.0787008,67.52250744094489,66.87711940944882,68.14122078740158,1992
Nigeria,NGA,Men,1973,168.4693686,167.2344159,169.6853551,66.32652307086614,65.84032122047243,66.80525791338583,1992
Niue,NIU,Men,1973,175.16977230000003,173.531449,176.78538419999998,68.96447728346457,68.31946811023623,69.60054496062992,1992
North Korea,PRK,Men,1973,169.2840536,163.97319299999998,174.7393538,66.64726519685038,64.55637519685038,68.79502118110236,1992
Norway,NOR,Men,1973,179.966267,179.3801684,180.5593454,70.85286102362204,70.62211354330708,71.08635645669291,1992
Occupied Palestinian Territory,PSE,Men,1973,172.7143905,171.6714694,173.7734455,67.99779153543307,67.58719267716536,68.41474232283464,1992
Oman,OMN,Men,1973,168.7815585,167.16485219999998,170.3149867,66.44943248031495,65.81293393700787,67.05314437007874,1992
Pakistan,PAK,Men,1973,167.508396,166.42907319999998,168.58393610000002,65.9481874015748,65.52325716535432,66.37162838582678,1992
Palau,PLW,Men,1973,168.4535146,166.845506,170.0597622,66.32028133858267,65.68720708661417,66.95266228346456,1992
Panama,PAN,Men,1973,168.4236999,166.0097807,170.84057819999998,66.30854326771653,65.35818137795275,67.26007015748031,1992
Papua New Guinea,PNG,Men,1973,164.47681619999997,163.0142634,165.9546645,64.75465204724408,64.17884385826771,65.33648208661417,1992
Paraguay,PRY,Men,1973,171.5947004,166.3126124,176.6845773,67.55696866141732,65.47740645669292,69.56085720472441,1992
Peru,PER,Men,1973,164.8898261,163.9676439,165.79494219999998,64.91725437007874,64.55419051181103,65.27359929133857,1992
Philippines,PHL,Men,1973,162.4960047,161.0622128,163.9053446,63.974804999999996,63.41032,64.52966322834646,1992
Poland,POL,Men,1973,176.56890980000003,176.0012846,177.11604540000002,69.51531881889765,69.29184433070866,69.73072653543308,1992
Portugal,PRT,Men,1973,171.80639330000002,171.4254698,172.18033259999999,67.64031232283466,67.49034244094489,67.78753251968503,1992
Puerto Rico,PRI,Men,1973,171.8274966,169.2474366,174.35856830000003,67.64862070866141,66.6328490551181,68.64510562992128,1992
Qatar,QAT,Men,1973,171.099803,169.9214694,172.23622859999998,67.36212716535434,66.8982162992126,67.80953881889762,1992
Romania,ROU,Men,1973,175.1662237,173.04490890000002,177.2967162,68.96308019685038,68.12791688976378,69.80185677165353,1992
Russian Federation,RUS,Men,1973,176.3674687,175.925189,176.8158419,69.4360112992126,69.26188543307086,69.61253618110237,1992
Rwanda,RWA,Men,1973,166.7612025,165.68584850000002,167.8880475,65.65401673228347,65.23064901574804,66.097656496063,1992
Saint Kitts and Nevis,KNA,Men,1973,170.25902340000002,167.7249197,172.8238373,67.03111157480316,66.0334329527559,68.04088082677166,1992
Saint Lucia,LCA,Men,1973,172.4003689,170.7636568,174.07517980000003,67.87416098425196,67.22978614173229,68.53353535433072,1992
Saint Vincent and the Grenadines,VCT,Men,1973,172.34924569999998,167.39218530000002,177.14312959999998,67.85403374015748,65.90243515748033,69.74138960629921,1992
