Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Olympic Year,Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches)
Kiribati,KIR,Women,1968,159.2328199,157.99468290000002,160.4822739,1988,62.69008657480315,62.20263106299213,63.18199759842519
Kuwait,KWT,Women,1968,159.3675708,158.56111909999998,160.2021134,1988,62.743138110236224,62.425637440944875,63.07169818897638
Kyrgyzstan,KGZ,Women,1968,159.3909424,158.4666135,160.2862882,1988,62.75233952755905,62.38843051181102,63.10483787401575
Lao PDR,LAO,Women,1968,151.8688906,150.814171,152.971561,1988,59.790901811023616,59.375657874015744,60.22502401574803
Latvia,LVA,Women,1968,167.2597814,165.7690395,168.7674254,1988,65.85030763779528,65.26340137795275,66.44386826771654
Lebanon,LBN,Women,1968,160.05023380000003,158.53184530000001,161.5900003,1988,63.011903070866154,62.41411232283465,63.61811035433071
Lesotho,LSO,Women,1968,158.41753480000003,157.4306979,159.3704844,1988,62.36910818897639,61.980589724409455,62.7442851968504
Liberia,LBR,Women,1968,157.8837715,156.9126783,158.9018726,1988,62.15896515748031,61.776645,62.55979236220472
Libya,LBY,Women,1968,160.39472959999998,158.92868090000002,161.948571,1988,63.14753133858267,62.570346811023626,63.75927992125984
Lithuania,LTU,Women,1968,165.4288494,164.5414941,166.3544089,1988,65.12946826771653,64.78011578740157,65.49386177165354
Luxembourg,LUX,Women,1968,165.1831982,163.6412439,166.7511215,1988,65.03275519685039,64.42568657480315,65.65004783464568
Macedonia (TFYR),MKD,Women,1968,160.6176707,158.9903647,162.1973017,1988,63.23530342519685,62.59463177165354,63.85720539370079
Madagascar,MDG,Women,1968,154.832961,153.9359957,155.6982091,1988,60.957858661417326,60.604722716535434,61.298507519685046
Malawi,MWI,Women,1968,156.87707619999998,156.1650632,157.5949429,1988,61.76262842519684,61.48230834645669,62.045253110236224
Malaysia,MYS,Women,1968,155.1788583,154.5762319,155.8009835,1988,61.0940387007874,60.85678421259843,61.33896988188976
Maldives,MDV,Women,1968,152.0228832,150.914696,153.095819,1988,59.851528818897634,59.41523464566929,60.27394448818898
Mali,MLI,Women,1968,162.4667221,161.6930511,163.2824468,1988,63.96327641732283,63.65868153543307,64.28442787401575
Malta,MLT,Women,1968,158.8200945,156.5718904,161.0990252,1988,62.527596259842525,61.64247653543307,63.42481307086614
Marshall Islands,MHL,Women,1968,154.2566355,152.7429847,155.7620918,1988,60.73095885826771,60.13503334645669,61.32365818897638
Mauritania,MRT,Women,1968,160.79822430000002,158.3382218,163.265882,1988,63.306387519685046,62.3378825984252,64.2779062992126
Mauritius,MUS,Women,1968,155.65114540000002,154.7990996,156.4924439,1988,61.279978503937016,60.9445274015748,61.611198385826775
Mexico,MEX,Women,1968,154.3637458,153.8516062,154.869304,1988,60.77312826771654,60.571498503937,60.972166929133856
Micronesia (Federated States of),FSM,Women,1968,158.4872353,157.23889530000002,159.7738823,1988,62.396549330708666,61.90507688976379,62.90310326771653
Moldova,MDA,Women,1968,162.4030988,161.31902150000002,163.4922673,1988,63.93822787401575,63.511425787401585,64.36703437007874
Mongolia,MNG,Women,1968,157.77330049999998,156.8976409,158.701649,1988,62.115472637795264,61.770724763779526,62.480964173228344
Montenegro,MNE,Women,1968,164.1559698,159.7620595,168.7587719,1988,64.62833456692914,62.89844862204724,66.44046137795276
Morocco,MAR,Women,1968,158.4715861,157.37265190000002,159.5399688,1988,62.39038822834645,61.957736968503944,62.811011338582674
Mozambique,MOZ,Women,1968,156.576477,155.75403899999998,157.41091409999999,1988,61.64428228346457,61.32048779527558,61.972800826771646
Myanmar,MMR,Women,1968,154.14960969999998,152.9022368,155.3647109,1988,60.68882271653543,60.19773102362205,61.167209015748035
Namibia,NAM,Women,1968,161.38344980000002,160.5904785,162.1673773,1988,63.53679125984253,63.224597834645664,63.845424133858266
Nauru,NRU,Women,1968,157.3425479,156.56511940000001,158.10185090000002,1988,61.945885,61.63981078740158,62.24482318897638
Nepal,NPL,Women,1968,151.4522301,150.79565280000003,152.127558,1988,59.62686224409449,59.3683672440945,59.892739370078736
Netherlands,NLD,Women,1968,168.7359905,167.93263290000002,169.5364697,1988,66.43149232283466,66.11520980314961,66.74664161417323
New Zealand,NZL,Women,1968,164.5903638,164.00959319999998,165.1718082,1988,64.79935582677166,64.57070598425196,65.02827094488188
Nicaragua,NIC,Women,1968,154.5874531,153.70457480000002,155.46594119999997,1988,60.86120200787402,60.51361212598426,61.20706346456692
Niger,NER,Women,1968,161.5988041,160.8658706,162.3421765,1988,63.621576417322835,63.33301992125984,63.914242716535426
Nigeria,NGA,Women,1968,159.39219680000002,158.662364,160.13098290000002,1988,62.75283338582678,62.46549763779527,63.04369405511812
Niue,NIU,Women,1968,163.3594668,161.76889430000003,164.916126,1988,64.31475070866142,63.68854106299214,64.92760866141732
North Korea,PRK,Women,1968,157.2424615,152.3250654,162.2425373,1988,61.906480905511806,59.97049818897638,63.875014685039375
Norway,NOR,Women,1968,166.69715259999998,166.1795439,167.2261007,1988,65.62880023622047,65.42501728346457,65.83704751968503
Occupied Palestinian Territory,PSE,Women,1968,159.32097380000002,158.3301983,160.33271409999998,1988,62.724792834645676,62.33472374015748,63.12311578740157
Oman,OMN,Women,1968,157.02678590000002,155.4245024,158.5872142,1988,61.82156925196851,61.19074897637795,62.435911102362205
Pakistan,PAK,Women,1968,155.69310269999997,154.89254,156.4700175,1988,61.29649712598424,60.981314960629916,61.60236909448819
Palau,PLW,Women,1968,158.24770719999998,156.762038,159.75170390000002,1988,62.30224692913385,61.71733779527558,62.89437161417324
Panama,PAN,Women,1968,155.8127001,153.39924219999997,158.2822584,1988,61.34358271653543,60.39340244094487,62.315849763779525
Papua New Guinea,PNG,Women,1968,156.6165051,155.2433993,158.0174149,1988,61.66004137795276,61.11944854330708,62.21158066929134
Paraguay,PRY,Women,1968,158.5144862,153.7690211,163.35225119999998,1988,62.40727803149606,60.538984685039374,64.31190992125984
Peru,PER,Women,1968,151.9957889,151.5250749,152.46814750000001,1988,59.84086177165354,59.655541299212594,60.02682972440945
Philippines,PHL,Women,1968,149.6788592,149.0273785,150.350628,1988,58.92868472440945,58.672196259842515,59.19316062992126
Poland,POL,Women,1968,163.3429734,162.66151090000002,164.0253956,1988,64.30825724409449,64.03996492125985,64.5769274015748
Portugal,PRT,Women,1968,161.2876857,160.2793216,162.30452230000003,1988,63.49908885826771,63.102095118110235,63.89941822834647
Puerto Rico,PRI,Women,1968,159.14166699999998,157.5461094,160.7574756,1988,62.65419960629921,62.02602732283465,63.290344724409444
Qatar,QAT,Women,1968,159.41327990000002,158.3113254,160.5443392,1988,62.76113381889765,62.32729346456692,63.20643275590551
Romania,ROU,Women,1968,162.2890184,160.19538,164.35984009999999,1988,63.89331433070866,63.069047244094484,64.70859846456692
Russian Federation,RUS,Women,1968,163.66468840000002,163.25340769999997,164.07570259999997,1988,64.43491669291339,64.2729951574803,64.59673330708661
Rwanda,RWA,Women,1968,158.1786523,157.3753168,158.9763726,1988,62.275059960629925,61.95878614173228,62.58912307086614
Saint Kitts and Nevis,KNA,Women,1968,161.6668834,159.22198899999998,164.0994449,1988,63.64837929133858,62.685822440944875,64.60608066929134
Saint Lucia,LCA,Women,1968,163.60708219999998,161.83334399999998,165.3493786,1988,64.41223708661417,63.713914960629914,65.0981805511811
Saint Vincent and the Grenadines,VCT,Women,1968,160.81070559999998,156.2067188,165.3072859,1988,63.311301417322824,61.49870818897638,65.08160862204724
Samoa,WSM,Women,1968,161.90007580000002,161.1521185,162.6219142,1988,63.74018732283466,63.44571594488189,64.02437566929133
Sao Tome and Principe,STP,Women,1968,160.1649998,158.9722541,161.3509292,1988,63.05708653543307,62.58750161417322,63.523987874015745
Saudi Arabia,SAU,Women,1968,156.52200019999998,155.7366832,157.3089116,1988,61.62283472440944,61.3136548031496,61.93264236220472
Senegal,SEN,Women,1968,163.60569909999998,162.701335,164.5205338,1988,64.41169255905511,64.0556437007874,64.7718637007874
Serbia,SRB,Women,1968,165.9861192,165.178727,166.81936059999998,1988,65.34886582677164,65.03099488188977,65.67691362204724
Seychelles,SYC,Women,1968,161.80364790000002,160.9991441,162.6229482,1988,63.70222358267717,63.3854898031496,64.0247827559055
Sierra Leone,SLE,Women,1968,158.4804151,157.49981530000002,159.4472491,1988,62.393864212598416,62.00780129921261,62.77450751968504
Singapore,SGP,Women,1968,158.7624658,157.9837186,159.5247053,1988,62.50490779527559,62.19831440944882,62.80500208661417
Slovakia,SVK,Women,1968,165.7704539,165.0181834,166.5273107,1988,65.26395822834645,64.96778874015747,65.56193334645668
Slovenia,SVN,Women,1968,164.805589,162.1133729,167.3789812,1988,64.88409015748032,63.82416255905512,65.89723669291338
Solomon Islands,SLB,Women,1968,156.41101709999998,154.81062519999998,158.0931993,1988,61.57914059055117,60.94906503937007,62.2414170472441
Somalia,SOM,Women,1968,157.8960888,153.41233259999998,162.51198490000002,1988,62.163814488188976,60.39855614173228,63.98109641732284
South Africa,ZAF,Women,1968,159.58852109999998,158.9711606,160.2223864,1988,62.83012641732282,62.5870711023622,63.07967968503937
South Korea,KOR,Women,1968,159.4209963,158.9755933,159.8913243,1988,62.76417177165355,62.588816259842524,62.94934027559055
Spain,ESP,Women,1968,161.5391493,160.8490434,162.2270355,1988,63.59809027559054,63.32639503937008,63.86891161417323
Sri Lanka,LKA,Women,1968,153.18041730000002,151.7412131,154.6056381,1988,60.307250905511815,59.74063507874016,60.86836145669291
Sudan,SDN,Women,1968,157.9122285,153.6466164,162.2840546,1988,62.1701687007874,60.490793858267715,63.891360078740156
Suriname,SUR,Women,1968,160.7557905,156.16927980000003,165.2456557,1988,63.289681299212596,61.48396842519686,65.05734476377953
Swaziland,SWZ,Women,1968,159.9023937,158.7689425,161.0178822,1988,62.95369830708662,62.507457677165355,63.39286700787402
Sweden,SWE,Women,1968,166.63289440000003,165.835552,167.3949596,1988,65.60350173228348,65.2895874015748,65.9035274015748
Switzerland,CHE,Women,1968,164.3468689,163.1643887,165.5603701,1988,64.70349169291339,64.23794830708661,65.18124807086615
Syrian Arab Republic,SYR,Women,1968,158.4644543,154.0883656,162.94223119999998,1988,62.387580433070866,60.66471086614173,64.15048472440944
Taiwan,TWN,Women,1968,158.13225930000002,157.38521630000002,158.8762232,1988,62.256795000000004,61.96268358267717,62.549694173228346
Tajikistan,TJK,Women,1968,159.2297967,158.0940725,160.3709345,1988,62.68889633858268,62.24176082677165,63.13816318897638
Tanzania,TZA,Women,1968,157.200104,156.5354383,157.8828868,1988,61.88980472440945,61.628125314960634,62.1586168503937
Thailand,THA,Women,1968,154.7042198,154.0429845,155.3601661,1988,60.9071731496063,60.646844291338574,61.165419724409446
Timor-Leste,TLS,Women,1968,152.0976923,151.03019980000002,153.1448005,1988,59.88098122047244,59.46070858267717,60.29322854330709
Togo,TGO,Women,1968,159.95352240000003,159.02179919999998,160.90094030000003,1988,62.97382771653544,62.607007559055106,63.34682688976379
Tokelau,TKL,Women,1968,163.1298611,161.5675326,164.71400119999998,1988,64.22435476377953,63.6092648031496,64.84803196850393
Tonga,TON,Women,1968,166.5924167,165.54001,167.6535488,1988,65.58756562992126,65.17323228346456,66.00533417322835
Trinidad and Tobago,TTO,Women,1968,161.4301464,159.9424626,162.9571552,1988,63.5551757480315,62.969473464566924,64.15636031496062
Tunisia,TUN,Women,1968,159.0412302,158.16815659999997,159.9208335,1988,62.61465755905512,62.27092779527558,62.960958070866134
Turkey,TUR,Women,1968,158.3546473,157.8813675,158.8256914,1988,62.34434933070867,62.1580187007874,62.52979976377953
Turkmenistan,TKM,Women,1968,162.6142959,161.15217890000002,164.12279740000002,1988,64.02137633858268,63.44573972440946,64.61527456692914
Tuvalu,TUV,Women,1968,159.729489,157.1249925,162.3458479,1988,62.88562559055118,61.86023326771653,63.9156881496063
Uganda,UGA,Women,1968,159.4943642,158.75602769999998,160.2327561,1988,62.793056771653546,62.50237311023621,63.08376224409448
Ukraine,UKR,Women,1968,164.8758593,160.0577958,169.6994187,1988,64.91175562992126,63.01488023622048,66.81079476377953
United Arab Emirates,ARE,Women,1968,158.4814284,154.0183589,162.8416217,1988,62.394263149606296,60.63714917322835,64.11087468503936
United Kingdom,GBR,Women,1968,163.5919176,163.2811931,163.9007733,1988,64.40626677165353,64.28393429133858,64.52786350393701
United States of America,USA,Women,1968,164.010634,163.5794093,164.4458227,1988,64.5711157480315,64.4013422440945,64.74244988188977
Uruguay,URY,Women,1968,160.5593519,159.22197690000002,161.9012362,1988,63.212343267716534,62.68581767716536,63.74064417322835
Uzbekistan,UZB,Women,1968,159.4742238,158.5439254,160.4060115,1988,62.78512748031496,62.41886826771654,63.15197303149606
Vanuatu,VUT,Women,1968,159.63004890000002,158.27330369999999,160.9947997,1988,62.846475944881895,62.31232429133858,63.38377940944881
Venezuela,VEN,Women,1968,156.822357,155.4532837,158.22445259999998,1988,61.74108543307087,61.20208019685039,62.29309157480314
Viet Nam,VNM,Women,1968,153.4943642,152.9196073,154.0882426,1988,60.430852047244095,60.2045698031496,60.66466244094488
Yemen,YEM,Women,1968,155.05251859999998,153.89799440000002,156.22191980000002,1988,61.044298661417315,60.589761574803155,61.50469283464568
Zambia,ZMB,Women,1968,159.14602969999999,158.43451430000002,159.8534165,1988,62.6559172047244,62.375793031496066,62.93441594488189
Zimbabwe,ZWE,Women,1968,160.5866855,159.803299,161.35780119999998,1988,63.22310452755905,62.9146846456693,63.52669338582676
Afghanistan,AFG,Men,1972,165.2040674,160.03740480000002,170.367747,1992,65.04097141732284,63.006852283464575,67.07391614173228
Albania,ALB,Men,1972,173.96506730000002,172.4322208,175.46587680000002,1992,68.49018397637796,67.88670110236221,69.08105385826772
Algeria,DZA,Men,1972,172.3301168,171.0120728,173.6231648,1992,67.84650267716536,67.32758771653543,68.35557669291339
American Samoa,ASM,Men,1972,175.4861483,174.3668145,176.6326616,1992,69.08903476377952,68.64835216535432,69.5404179527559
Andorra,AND,Men,1972,174.6697597,169.7440282,179.59920400000001,1992,68.76762192913385,66.82835755905512,70.70834803149607
Angola,AGO,Men,1972,170.0075419,164.75876100000002,175.2394332,1992,66.93210311023623,64.86565393700788,68.99190283464567
Antigua and Barbuda,ATG,Men,1972,172.257149,167.3395167,177.187396,1992,67.81777519685039,65.88169948818897,69.75881732283464
Argentina,ARG,Men,1972,173.0638744,171.4402331,174.644462,1992,68.13538362204724,67.49615476377953,68.75766220472441
Armenia,ARM,Men,1972,172.2777596,170.6733029,173.8295433,1992,67.82588960629921,67.19421374015748,68.43682807086614
Australia,AUS,Men,1972,178.27584309999997,177.76710880000002,178.8056106,1992,70.1873398031496,69.98705070866143,70.39590968503937
Austria,AUT,Men,1972,177.80292169999998,176.28905519999998,179.30065480000002,1992,70.00115027559055,69.40513984251967,70.59080897637796
Azerbaijan,AZE,Men,1972,172.026228,170.746028,173.291997,1992,67.72686141732284,67.22284566929133,68.22519566929134
Bahamas,BHS,Men,1972,172.2872927,167.4289227,177.19059099999998,1992,67.82964279527559,65.9168987007874,69.76007519685038
Bahrain,BHR,Men,1972,168.60886630000002,166.8843517,170.36929990000002,1992,66.38144342519685,65.70250066929134,67.07452751968505
Bangladesh,BGD,Men,1972,164.0370645,163.08716280000002,164.96979340000001,1992,64.58152145669291,64.20754440944883,64.94873755905512
Barbados,BRB,Men,1972,175.5602571,173.93877790000002,177.209335,1992,69.11821145669292,68.47983381889765,69.76745472440945
Belarus,BLR,Men,1972,177.5844661,172.48133169999997,182.6819983,1992,69.91514413385826,67.9060361023622,71.92204657480315
Belgium,BEL,Men,1972,178.773048,178.0554415,179.4816975,1992,70.38308976377952,70.10056751968504,70.66208562992125
Belize,BLZ,Men,1972,168.5583866,166.5560679,170.5546211,1992,66.36156952755906,65.57325507874015,67.14748862204723
Benin,BEN,Men,1972,170.75933740000002,169.43264,172.1070009,1992,67.22808559055119,66.70576377952756,67.75866177165355
Bermuda,BMU,Men,1972,172.24713069999999,167.5088639,177.1664829,1992,67.81383098425196,65.94837161417323,69.75058381889764
Bhutan,BTN,Men,1972,163.85607380000002,162.45894180000002,165.25055369999998,1992,64.51026527559056,63.96021330708662,65.05927311023622
Bolivia,BOL,Men,1972,166.118624,163.4124927,168.9022813,1992,65.40103307086615,64.33562704724409,66.49696114173229
Bosnia and Herzegovina,BIH,Men,1972,180.6826552,179.13280519999998,182.2449683,1992,71.13490362204725,70.5247264566929,71.74998751968505
Botswana,BWA,Men,1972,172.9187264,171.74031019999998,174.0786008,1992,68.07823874015747,67.61429535433071,68.53488220472441
Brazil,BRA,Men,1972,171.0710281,170.4373858,171.7053087,1992,67.35079846456694,67.10133299212598,67.60051523622047
Brunei Darussalam,BRN,Men,1972,163.77850039999998,158.96668780000002,168.61650659999998,1992,64.47972456692912,62.58531015748032,66.38445141732282
Bulgaria,BGR,Men,1972,177.6923057,172.76044119999997,182.6211059,1992,69.95760066929134,68.01592173228346,71.89807318897638
Burkina Faso,BFA,Men,1972,171.4011753,169.85423799999998,172.9278042,1992,67.48077767716535,66.87174724409448,68.08181267716535
Burundi,BDI,Men,1972,168.744768,163.9362763,173.5997655,1992,66.43494803149606,64.54184106299212,68.34636437007873
Cabo Verde,CPV,Men,1972,174.0598206,172.4425406,175.6716135,1992,68.52748842519685,67.89076401574803,69.16205255905513
Cambodia,KHM,Men,1972,162.5127624,161.0040864,164.035286,1992,63.98140251968504,63.387435590551185,64.58082125984252
